Fatal_Accident_Index,Fatal_Casualty_Type,Fatal_Casualty_Sex,Fatal_Casualty_Age
"200850BS2G007",Motor_Cycle_Rider,Male,42
"200850BW3T003",Car_Driver,Female,43
"200850C31B867",Other_Vehicle_Occupant,Female,67
"200850C43C160",Car_Driver,Male,24
"200850CB2D020",Pedal Cyclist,Male,31
"200850CB2W016",Car_Driver,Male,27
"200850CD3B002",Pedal Cyclist,Male,54
"200850CI2C010",Car_Driver,Female,72
"200850D21A043",Pedestrian,Female,91
"200850D41C369",Car_Passenger,Male,2
"200850DE2V006",Motor_Cycle_Rider,Male,15
"200850DE2V006",Motor_Cycle_Passenger,Male,16
"200850E41D097",Pedestrian,Male,41
"200850E53B363",Car_Passenger,Female,21
"200850E61A027",Car_Driver,Male,20
"200850E61A690",Other_Vehicle_Occupant,Female,79
"200850EC2A018",Car_Passenger,Female,25
"200850EC2A018",Car_Driver,Male,28
"200850EC2E140",Pedestrian,Female,58
"200850F27A688",Car_Driver,Male,46
"200850F41A476",Motor_Cycle_Rider,Male,85
"200850F41C295",Pedestrian,Male,16
"200850FP2C052",Pedestrian,Female,86
"200850FT2F018",Pedal Cyclist,Male,56
"200850GA2C001",Pedestrian,Male,18
"200850GA2O018",Motor_Cycle_Rider,Male,17
"200850GC2H037",Car_Passenger,Male,10
"200850GE4N004",Car_Driver,Male,76
"200850GE4V002",Pedestrian,Male,68
"200850GN2L003",Car_Driver,Male,47
"200850GN2L018",Motor_Cycle_Rider,Male,46
"200850GP2I001",Pedal Cyclist,Male,59
"200850GW3N005",Car_Driver,Male,48
"200850JC2F001",Motor_Cycle_Rider,Male,52
"200850JC3H005",Car_Passenger,Male,79
"200850JC3I001",Motor_Cycle_Rider,Male,36
"200850JC4V025",Car_Driver,Female,33
"200850JG2F002",Pedal Cyclist,Male,23
"200850JG3G007",Motor_Cycle_Rider,Not_Reported,45
"200850JI4M015",Motor_Cycle_Rider,Male,17
"200850JK2V003",Motor_Cycle_Rider,Male,44
"200850JN2F005",Motor_Cycle_Rider,Male,55
"200850JO2H009",Van_Driver,Male,40
"200850JT2K002",Car_Driver,Male,19
"200850JT3H002",Car_Driver,Male,61
"200850KC2K001",Motor_Cycle_Rider,Male,17
"200850KC2U006",Car_Driver,Female,48
"200850KC2U006",Car_Passenger,Female,12
"200850KE2C007",Pedestrian,Female,43
"200850KE2C028",Motor_Cycle_Rider,Male,20
"200850KE5Q004",Car_Passenger,Female,21
"200850KE5Q004",Car_Driver,Male,23
"200850KH2C005",Car_Driver,Male,59
"200850KH2D008",Car_Driver,Male,52
"200850KO2R004",Motor_Cycle_Rider,Male,39
"200850KO2X006",Car_Driver,Male,22
"2008520800195",Pedestrian,Male,80
"2008520800314",Pedestrian,Male,67
"2008520800359",Car_Driver,Male,35
"2008520800529",Car_Driver,Male,40
"2008520800693",Car_Driver,Female,23
"2008520801347",Car_Passenger,Male,19
"2008520801904",Car_Passenger,Male,19
"2008520801909",Motor_Cycle_Rider,Male,43
"2008520802056",Pedestrian,Male,88
"2008520802078",Car_Driver,Male,42
"2008520802380",Car_Driver,Male,22
"2008520802916",Motor_Cycle_Rider,Male,41
"2008520802917",Motor_Cycle_Rider,Male,22
"2008520803134",Pedestrian,Male,81
"2008520803135",Pedestrian,Female,94
"2008520803437",Car_Driver,Male,53
"2008520804457",Pedestrian,Male,55
"2008520804742",Motor_Cycle_Rider,Male,43
"2008520804916",Motor_Cycle_Rider,Male,31
"2008520805232",Pedestrian,Female,20
"2008520805239",Pedestrian,Male,21
"2008520805356",Car_Driver,Male,28
"2008520805356",Car_Passenger,Male,19
"2008520805890",Car_Driver,Male,51
"2008520805893",Car_Driver,Male,40
"2008520805896",Car_Driver,Male,31
"2008520805983",Other_Vehicle_Occupant,Male,53
"2008520806338",Car_Driver,Male,77
"2008520806589",Motor_Cycle_Rider,Male,37
"2008520806910",Motor_Cycle_Rider,Male,31
"2008520807323",Car_Driver,Female,45
"2008520807327",Pedal Cyclist,Male,37
"2008520807344",Motor_Cycle_Rider,Male,49
"2008520807462",Motor_Cycle_Rider,Male,32
"2008520807702",Car_Driver,Male,53
"2008520807802",Motor_Cycle_Rider,Male,19
"2008520808056",Car_Passenger,Female,97
"2008520808604",Pedestrian,Male,42
"2008520808936",Motor_Cycle_Rider,Male,30
"2008520808947",Car_Driver,Female,21
"2008520808949",Motor_Cycle_Rider,Male,43
"2008520809008",Pedal Cyclist,Male,58
"2008520809505",Car_Driver,Male,38
"2008520809923",Motor_Cycle_Rider,Male,40
"2008520809946",Bus_Passenger,Female,86
"2008520810068",Pedestrian,Male,46
"2008520810217",Motor_Cycle_Rider,Male,46
"2008520810298",Pedal Cyclist,Male,48
"2008520810356",Pedestrian,Male,28
"2008520810358",Motor_Cycle_Rider,Male,22
"2008520810425",Car_Passenger,Male,58
"2008520810607",Motor_Cycle_Rider,Male,30
"2008520810651",Motor_Cycle_Rider,Male,45
"2008520811052",Car_Driver,Male,21
"2008520811155",Car_Driver,Male,30
"2008520811155",Car_Passenger,Male,29
"2008520811425",Pedestrian,Female,13
"2008520811929",Motor_Cycle_Rider,Female,42
"2008520812064",Motor_Cycle_Rider,Male,36
"2008520812194",Motor_Cycle_Rider,Male,18
"2008520812217",Car_Passenger,Male,31
"2008520812363",Car_Driver,Female,19
"2008520812377",Pedestrian,Male,78
"2008520812392",Car_Driver,Male,51
"2008520812394",Pedestrian,Male,76
"2008520812617",Car_Passenger,Male,30
"2008520812863",Car_Driver,Female,85
"2008520812922",Pedestrian,Female,64
"2008520812939",Pedal Cyclist,Male,39
"2008530193749",Pedestrian,Male,23
"2008530193935",Car_Driver,Male,74
"2008530193935",Car_Driver,Male,52
"2008530194125",Car_Passenger,Female,31
"2008530194125",Car_Passenger,Male,20
"2008530194125",Car_Passenger,Female,61
"2008530194125",Car_Passenger,Female,34
"2008530194125",Car_Driver,Male,63
"2008530194125",Car_Driver,Male,35
"2008530194125",Car_Passenger,Female,15
"2008530194271",Car_Driver,Male,19
"2008530194335",Car_Passenger,Male,23
"2008530194412",Car_Driver,Male,83
"2008530194444",Car_Driver,Male,48
"2008530194698",Car_Driver,Female,39
"2008530194699",HGV_Driver,Male,43
"2008530195169",Car_Driver,Female,26
"2008530195169",Car_Passenger,Male,0
"2008530195169",Car_Passenger,Female,2
"2008530195230",Car_Passenger,Male,19
"2008530195288",Pedestrian,Male,38
"2008530195443",Car_Passenger,Male,18
"2008530195598",Motor_Cycle_Rider,Male,39
"2008530195940",Pedestrian,Male,33
"2008530195945",Car_Driver,Male,84
"2008530195955",Pedestrian,Male,31
"2008530196009",Motor_Cycle_Rider,Male,19
"2008530196017",Car_Driver,Male,47
"2008530196020",Car_Driver,Male,20
"2008530196264",Car_Passenger,Male,54
"2008530196511",Car_Driver,Male,33
"2008530196528",Car_Driver,Female,54
"2008530196591",Pedestrian,Male,85
"2008530196606",Car_Driver,Female,60
"2008530196616",Car_Driver,Male,24
"2008530196878",Car_Driver,Male,33
"2008530196905",Car_Passenger,Female,91
"2008530196906",Motor_Cycle_Rider,Male,45
"2008530196988",Pedestrian,Male,69
"200854DC02408",Pedestrian,Male,68
"200854DC10308",Pedestrian,Male,7
"200854DE00608",Pedal Cyclist,Female,54
"200854DE01808",Car_Passenger,Male,28
"200854DE05508",Pedestrian,Male,67
"200854DE35708",Motor_Cycle_Rider,Male,23
"200854DE39508",Car_Passenger,Male,44
"200854DN29408",Pedestrian,Male,6
"200854EB10408",Motor_Cycle_Rider,Male,31
"200854EB26008",Motor_Cycle_Rider,Male,45
"200854ED04808",Car_Driver,Male,17
"200854ED37108",Car_Driver,Male,27
"200854EF03008",Pedestrian,Male,16
"200854EF27308",Car_Driver,Male,22
"200854EH04208",Pedal Cyclist,Male,59
"200854EH08108",Pedestrian,Female,45
"200854EH40108",Car_Driver,Female,82
"200854EL22308",Motor_Cycle_Rider,Male,18
"200854EM08708",Car_Driver,Female,33
"200854EM24808",Car_Driver,Male,57
"200854EN16008",Motor_Cycle_Rider,Female,46
"200854EP01108",Pedal Cyclist,Male,84
"200854EP06808",Motor_Cycle_Rider,Male,35
"200854EP25608",Car_Driver,Male,18
"200854ER34108",Car_Passenger,Male,81
"200854ET00908",Pedal Cyclist,Female,46
"200854ET02208",Pedestrian,Female,89
"200854ET32308",Motor_Cycle_Rider,Male,46
"200854EU12408",Car_Passenger,Female,23
"200854EU12408",Car_Driver,Male,27
"200854EU49108",Car_Driver,Female,50
"200854EV14708",Car_Driver,Male,44
"200854EV28208",Car_Driver,Female,25
"200854EW48608",Car_Driver,Male,68
"200854EY43208",Car_Driver,Male,28
"200854EY46308",Car_Driver,Female,63
"200854EZ20708",Car_Driver,Male,22
"200854EZ47508",Car_Driver,Male,71
"200854MB02608",Pedestrian,Female,51
"200854MB07608",Car_Passenger,Male,27
"2008558C02289",Motor_Cycle_Rider,Male,31
"2008558C03142",Car_Driver,Male,48
"2008558C04429",Car_Driver,Male,80
"2008558C05660",Car_Driver,Female,51
"2008558D01761",Pedestrian,Female,59
"2008558D01764",Motor_Cycle_Rider,Male,48
"2008558D01835",Car_Driver,Male,79
"2008558D01874",Motor_Cycle_Rider,Male,49
"2008558D01957",Car_Driver,Male,70
"2008558D02482",Car_Driver,Male,31
"2008558D02959",Car_Passenger,Female,81
"2008558D03643",Motor_Cycle_Rider,Male,43
"2008558D04515",Car_Passenger,Female,80
"2008558D04644",Car_Driver,Female,60
"2008558D04714",Car_Driver,Male,32
"2008558D05104",Pedestrian,Female,68
"2008558D05368",Car_Driver,Female,18
"2008558D05386",Other_Vehicle_Occupant,Female,78
"2008558D05388",Car_Driver,Male,18
"2008558D05388",Car_Passenger,Male,18
"2008558D05549",Car_Driver,Female,22
"2008558D05755",Motor_Cycle_Rider,Male,16
"2008558D05776",Motor_Cycle_Passenger,Male,21
"2008558E00357",Car_Driver,Male,60
"2008558E00560",Car_Driver,Male,40
"2008558E00761",Pedestrian,Female,80
"2008558E01241",Car_Driver,Male,45
"2008558P00064",Car_Driver,Male,72
"2008558P00647",Pedestrian,Female,86
"2008558P01326",Motor_Cycle_Rider,Male,37
"2008558P01359",Pedal Cyclist,Male,29
"2008558W00526",Car_Passenger,Male,32
"2008558W00526",Car_Driver,Female,26
"2008558W00526",Car_Passenger,Male,28
"2008558W00526",Car_Passenger,Male,48
"2008559D01046",Pedestrian,Male,84
"2008600AN3020",Car_Driver,Female,63
"2008600AN4003",Motor_Cycle_Rider,Male,55
"2008600CO8001",Motor_Cycle_Rider,Male,25
"2008600DE3005",Car_Driver,Male,18
"2008600DE4008",Car_Passenger,Female,20
"2008600DE4015",Car_Passenger,Female,10
"2008600FL1001",Car_Passenger,Female,19
"2008600FL1005",Car_Driver,Male,24
"2008600GN6009",Car_Passenger,Male,80
"2008600GS1020",Car_Driver,Male,43
"2008608029027",Car_Driver,Male,69
"2008608073596",Car_Driver,Male,78
"2008608076053",Car_Driver,Male,25
"2008608079108",Motor_Cycle_Rider,Male,40
"2008608085650",Motor_Cycle_Rider,Male,46
"2008608097323",Car_Driver,Male,25
"2008608107563",Car_Passenger,Male,19
"2008608136869",Car_Driver,Female,84
"2008608139998",Car_Driver,Female,76
"2008608141758",Motor_Cycle_Rider,Male,44
"2008608141768",Motor_Cycle_Rider,Male,42
"2008608142487",Pedal Cyclist,Male,10
"2008608145432",Car_Passenger,Male,88
"2008608146105",Motor_Cycle_Rider,Male,53
"2008608147203",Car_Driver,Male,68
"2008608149217",Car_Passenger,Female,74
"2008608157281",Motor_Cycle_Rider,Male,49
"2008608163865",Car_Driver,Male,22
"2008608180761",Car_Passenger,Female,53
"2008608187276",Van_Driver,Male,21
"2008608196107",Pedestrian,Female,86
"2008608204756",Pedestrian,Male,81
"2008608211400",Pedestrian,Male,20
"2008608216337",Car_Driver,Male,85
"2008608216337",Car_Driver,Male,18
"2008608216337",Car_Passenger,Male,18
"2008608230078",Car_Driver,Male,85
"2008608230078",Car_Passenger,Female,82
"2008608233012",Car_Driver,Male,19
"2008608244318",Car_Driver,Male,60
"2008608244318",Car_Passenger,Female,29
"2008610005508",Pedal Cyclist,Male,44
"2008610007208",Motor_Cycle_Rider,Male,57
"2008610010308",Car_Driver,Male,51
"2008610014908",Pedal Cyclist,Male,82
"2008610024508",Car_Driver,Male,35
"2008610024608",Car_Passenger,Female,20
"2008610027008",Car_Driver,Male,21
"2008610028108",Car_Driver,Male,49
"2008610028108",Car_Passenger,Female,52
"2008610038708",Car_Passenger,Male,18
"2008610039908",Pedestrian,Male,10
"2008610053008",Car_Passenger,Male,24
"2008610056208",Car_Driver,Male,77
"2008610056208",Car_Passenger,Female,76
"2008610058808",Other_Vehicle_Occupant,Female,45
"2008610063908",Car_Driver,Male,18
"2008610063908",Car_Passenger,Male,17
"2008610071408",Pedestrian,Female,73
"2008610071408",Pedestrian,Female,74
"2008610073508",Van_Driver,Male,45
"2008610074908",Motor_Cycle_Rider,Male,38
"2008610081008",Pedestrian,Female,51
"2008610082408",Car_Driver,Male,48
"2008610084308",Car_Driver,Male,24
"2008610094808",Car_Driver,Female,72
"2008610095508",Car_Driver,Male,57
"2008610098008",Pedestrian,Male,17
"2008610102508",Car_Driver,Male,20
"2008610103408",Car_Driver,Male,20
"2008620174825",Pedestrian,Female,87
"2008620177206",Car_Driver,Male,62
"2008620177346",Car_Driver,Female,19
"2008620177375",Motor_Cycle_Rider,Male,22
"2008620177518",Car_Passenger,Female,18
"2008620177518",Car_Driver,Female,18
"2008620177812",Car_Driver,Male,66
"2008620177827",Car_Driver,Male,33
"2008620177897",Car_Driver,Male,69
"2008620178793",Pedestrian,Male,48
"2008620179111",Car_Driver,Male,18
"2008620179322",Car_Driver,Male,22
"2008620179506",Motor_Cycle_Rider,Male,65
"2008620179793",Car_Driver,Male,33
"2008620180357",Car_Driver,Male,19
"2008620180916",Car_Driver,Male,20
"2008620180916",Car_Driver,Male,49
"2008620180992",Van_Driver,Male,19
"2008620181038",Car_Driver,Male,29
"2008620181044",Car_Driver,Male,31
"2008620181211",Car_Passenger,Male,17
"2008620181211",Car_Driver,Male,29
"2008620181211",Car_Driver,Male,61
"2008620181268",Car_Driver,Male,31
"2008620181439",Pedestrian,Male,58
"2008620181685",Pedestrian,Male,75
"2008620181991",Pedestrian,Female,16
"2008620181992",Car_Driver,Male,46
"2008620182570",Car_Driver,Male,21
"2008620182830",Car_Driver,Male,18
"2008620182885",Pedestrian,Female,14
"2008620182973",Car_Driver,Male,83
"2008620183758",Pedestrian,Male,30
"2008620183813",Car_Driver,Male,19
"2008620183851",Motor_Cycle_Rider,Female,25
"2008620184150",Motor_Cycle_Rider,Male,23
"2008620184429",Car_Driver,Male,18
"2008620184976",Car_Driver,Male,18
"2008620185170",Car_Driver,Male,18
"2008620185512",Pedestrian,Male,23
"200863AC02308",Car_Passenger,Female,75
"200863AC09908",Pedestrian,Male,54
"200863AC18108",Pedal Cyclist,Male,50
"200863AC18308",Car_Driver,Male,21
"200863AC18308",Car_Passenger,Male,20
"200863AC35408",Car_Passenger,Female,57
"200863AC43608",Motor_Cycle_Rider,Male,38
"200863AC50608",Motor_Cycle_Rider,Male,22
"200863AC52008",Car_Driver,Male,21
"200863AC53808",Pedestrian,Male,71
"200863BC12208",Motor_Cycle_Rider,Male,48
"200863BC12508",Motor_Cycle_Rider,Male,43
"200863BC14608",Car_Driver,Male,65
"200863BC17708",Car_Driver,Male,55
"200863CP03408",Motor_Cycle_Rider,Female,57
"200863CP10008",Car_Driver,Male,22
"200863CP16708",Motor_Cycle_Rider,Male,41
"200863CP21008",Motor_Cycle_Rider,Male,16
"200863CP27508",Car_Driver,Female,27
"200863CP29108",Car_Driver,Female,68
"200863CP32108",Car_Driver,Male,18
"200863DP16308",Car_Driver,Male,79
"200863DP30308",Motor_Cycle_Rider,Male,58
"200863DP32208",Motor_Cycle_Rider,Male,35
"200863DP37008",Other_Vehicle_Occupant,Female,33
"200863DP37108",Motor_Cycle_Rider,Male,44
"200863DP38408",Van_Driver,Male,29
"200863DP42108",Car_Passenger,Female,17
"200863DP42208",Car_Driver,Male,65
"200863DP42208",Car_Passenger,Female,58
"200863DP42808",Car_Passenger,Male,18
"200863DP44608",Car_Driver,Male,33
"200863DP44808",Car_Passenger,Female,75
"200891NE07094",Car_Passenger,Male,30
"200891NE10499",Motor_Cycle_Rider,Male,45
"200891NE11148",Motor_Cycle_Rider,Male,48
"200891NE13657",Pedestrian,Female,83
"200891NE16362",Car_Driver,Male,19
"200891NE17670",Car_Driver,Female,17
"200891NE18865",Pedestrian,Male,15
"200891NE19826",Car_Driver,Male,26
"200891NH05933",Car_Driver,Male,31
"200891NJ08082",Car_Driver,Male,23
"200891NJ11104",Car_Driver,Female,19
"200891NJ16491",Car_Driver,Female,36
"200891NJ17191",Car_Driver,Male,81
"200891NJ17382",Car_Passenger,Male,17
"200891NK02107",Car_Passenger,Male,17
"200891NK04473",Pedestrian,Male,86
"200891NM08560",HGV_Driver,Male,64
"200891NM09201",Car_Passenger,Female,4
"200891NM09201",Car_Driver,Male,48
"200891NM09515",Car_Passenger,Female,68
"200891NM09515",Car_Driver,Male,36
"200891NM09515",Car_Passenger,Male,1
"200891NM09515",Car_Driver,Male,71
"200891NM11362",Car_Passenger,Female,63
"200891NN03871",Car_Driver,Female,44
"200891NN17109",Pedestrian,Male,79
"200891NN19885",Car_Driver,Male,36
"200891NN36350",Bus_Passenger,Male,37
"200891NN37976",Car_Driver,Male,58
"200891NN40853",Pedestrian,Male,71
"200891NP00377",Pedal Cyclist,Male,34
"200891NP01999",Van_Driver,Male,39
"200891NP07153",Car_Passenger,Female,77
"200891NP09158",Car_Driver,Male,23
"200891NP09209",Car_Passenger,Male,36
"200891NP12104",Car_Driver,Female,37
"200891NP13051",Pedestrian,Male,80
"2008920800113",Car_Passenger,Female,10
"2008920800113",Car_Passenger,Female,7
"2008920800113",Car_Driver,Female,45
"2008920800430",Car_Passenger,Female,20
"2008920801222",Car_Passenger,Male,8
"2008920801222",Car_Driver,Male,19
"2008920801222",Car_Passenger,Female,72
"2008920801275",Car_Driver,Male,24
"2008920801597",Car_Driver,Female,77
"2008920801799",Car_Driver,Male,54
"2008920801810",Car_Passenger,Female,15
"2008920802115",Car_Passenger,Male,17
"2008920802185",Pedestrian,Male,22
"2008920802309",Motor_Cycle_Rider,Male,65
"2008920802651",Car_Driver,Male,36
"2008920802658",Car_Driver,Female,22
"2008920802660",Car_Driver,Male,69
"2008920802708",Car_Passenger,Female,21
"2008920802708",Car_Passenger,Female,18
"2008920802708",Car_Driver,Male,22
"2008920803409",Pedestrian,Female,15
"2008920803522",Car_Driver,Female,61
"2008920803552",Car_Driver,Male,30
"2008920803665",Car_Driver,Male,43
"2008920803673",Pedestrian,Male,12
"2008920804139",Van_Driver,Male,34
"2008920804170",Pedal Cyclist,Male,9
"2008920804338",Motor_Cycle_Rider,Male,23
"2008920804475",Car_Driver,Male,23
"2008920804475",Car_Passenger,Male,24
"2008920804596",Pedestrian,Female,89
"2008920804742",Motor_Cycle_Rider,Male,31
"2008920804979",Car_Passenger,Male,58
"2008920805073",Car_Passenger,Female,74
"2008920805351",Pedestrian,Male,59
"2008920805413",Car_Driver,Female,19
"2008930000671",Pedestrian,Male,24
"2008930000880",Car_Driver,Male,51
"2008930000890",Car_Passenger,Female,79
"2008930001005",Pedestrian,Male,61
"2008930001214",Car_Passenger,Female,16
"2008930001266",Motor_Cycle_Rider,Male,23
"2008930001294",Pedestrian,Male,73
"2008930001312",Car_Driver,Male,58
"2008930001463",Pedestrian,Female,51
"2008930001596",Car_Passenger,Female,24
"2008930002274",Motor_Cycle_Rider,Male,27
"2008930002275",Car_Passenger,Female,47
"2008930002309",Motor_Cycle_Rider,Male,24
"2008930002749",Motor_Cycle_Rider,Male,23
"2008930002925",Car_Driver,Male,54
"2008930003021",Car_Driver,Male,45
"2008930003026",Car_Driver,Male,30
"2008930003052",Motor_Cycle_Rider,Male,17
"2008930003126",Car_Passenger,Female,71
"2008930003126",Car_Passenger,Female,78
"2008930003243",Car_Driver,Male,42
"2008930003589",Car_Driver,Female,70
"2008930003908",Motor_Cycle_Rider,Male,53
"2008930004038",Pedestrian,Female,79
"2008930004219",Pedal Cyclist,Male,14
"2008930004468",Car_Driver,Male,66
"2008930004472",Pedestrian,Male,81
"2008930004500",Car_Passenger,Male,7
"2008930004551",Car_Driver,Male,48
"2008930004879",Car_Driver,Male,69
"2008930004879",Car_Passenger,Female,68
"2008940800063",Pedestrian,Male,47
"2008940800208",Pedestrian,Female,67
"2008940800287",Pedestrian,Male,28
"2008940800644",Car_Driver,Male,19
"2008940800644",Car_Passenger,Male,19
"2008940800852",Car_Driver,Male,25
"2008940801745",Car_Driver,Female,45
"2008940802017",Motor_Cycle_Rider,Male,48
"2008940802336",Car_Driver,Female,81
"2008940802477",Car_Passenger,Female,3
"2008940802563",Pedal Cyclist,Male,29
"2008940802619",Pedal Cyclist,Male,41
"2008940802703",Car_Passenger,Male,17
"2008940802718",Pedestrian,Male,19
"2008950000159",Car_Passenger,Male,20
"2008950000935",Pedestrian,Male,86
"2008950001446",Pedestrian,Male,20
"2008950001874",Pedestrian,Male,17
"2008950001893",Van_Driver,Male,25
"2008950002267",Car_Driver,Male,27
"2008950002533",Pedestrian,Male,16
"2008950002726",Pedestrian,Male,85
"2008950003010",Car_Driver,Female,74
"2008950003125",Car_Passenger,Female,17
"2008950003125",Car_Driver,Male,25
"2008950003297",Motor_Cycle_Rider,Male,47
"2008950003424",Van_Driver,Male,40
"2008950003483",Car_Driver,Male,60
"2008950003787",Pedal Cyclist,Male,35
"2008950003943",Motor_Cycle_Rider,Male,24
"2008950004162",Motor_Cycle_Rider,Male,51
"2008950004324",Car_Passenger,Female,54
"2008950004673",Pedestrian,Male,84
"2008950006004",Motor_Cycle_Rider,Male,33
"2008950006520",Van_Driver,Male,63
"2008950006985",Car_Driver,Male,63
"2008950007525",Pedestrian,Female,62
"2008950007541",Pedestrian,Female,70
"2008950007665",Car_Driver,Male,34
"2008950007925",Pedestrian,Female,87
"2008950008232",Car_Driver,Male,74
"2008950008288",Motor_Cycle_Rider,Male,38
